name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2020-11-01T00:00:00,7.6,4.6,1.7,66.14,0,0,,0,0,,18.1,189,1018,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T01:00:00,8.1,4.7,2.7,68.76,0,0,,0,0,,22,199,1016.5,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T01:00:00,8.7,7.7,3.4,69.79,0,0,,0,0,,6.7,190,1015.1,99.4,16.2,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T02:00:00,9.5,6.5,3.8,67.7,0,0,,0,0,31.3,22.1,189,1013.4,11.3,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T03:00:00,10.1,10.1,3.7,64.49,0,0,,0,0,,29,199,1011.7,16.7,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T04:00:00,10.5,10.5,4.5,66.53,0,0,,0,0,31.7,8.9,209,1009.6,100,16.2,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T05:00:00,9.8,6.5,5.5,74.55,0,0,,0,0,38,27.6,200,1007.5,44.7,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T06:00:00,11.2,11.2,5.9,70.05,0,0,,0,0,44.3,29.5,200,1005.7,68.1,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T07:00:00,11.7,11.7,6.3,69.34,0,0,,0,0,38.9,10.2,200,1004.1,100,16.2,5,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T08:00:00,11.8,11.8,7.1,72.98,0,0,,0,0,50.9,29.5,200,1002.8,85.8,14.3,16,0.1,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T09:00:00,10.9,10.9,8.1,82.88,0.401,100,rain,0,0.01,50.9,51,220,1002.2,89.8,13.9,18,0.1,0,,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T10:00:00,8.8,6.5,4.7,75.53,0.287,100,rain,0,0.02,53.6,14.6,260,1002.9,100,16.2,58,0.2,1,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-11-01T11:00:00,8.1,4.6,3.7,73.85,0.003,100,rain,0,0.02,63,24.4,270,1002.9,54,14.3,89,0.3,1,,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
