name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto,Ontario,CA",2023-08-13T00:00:00,21.5,21.5,16.5,73.26,0,0,,0,0,14.8,16.5,349,1008.4,18,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T01:00:00,21.3,21.3,15.5,69.48,0,0,,0,0,16.6,14.8,339,1008.5,30,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T02:00:00,20.7,20.7,15,69.73,0,0,,0,0,18.4,20.3,320,1008.5,87.5,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T03:00:00,19.5,19.5,14.8,74.24,0,0,,0,0,18.4,12.8,290,1009,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T04:00:00,18.2,18.2,14.2,77.33,0,0,,0,0,20.5,9.4,298,1009.3,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T05:00:00,18,18,14.4,79.38,0,0,,0,0,20.5,12.9,289,1010,10,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T06:00:00,18,18,14.4,79.31,0,0,,0,0,18.4,12.8,278,1010.8,30,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T07:00:00,18.5,18.5,14,75.25,0,0,,0,0,20.5,9.5,260,1011.4,20,14.3,16,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T08:00:00,18.8,18.8,14.9,78.1,0,0,,0,0,24.1,11.2,250,1011.7,98.8,16.2,33,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T09:00:00,20.1,20.1,14.9,71.99,0,0,,0,0,31.3,18.4,260,1012.1,1.5,14.3,411,1.5,4,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T10:00:00,20.6,20.6,14,65.66,0,0,,0,0,33.5,18.7,271,1011.7,30.6,14.3,578,2.1,6,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T11:00:00,21.8,21.8,13.4,58.81,0,0,,0,0,29.5,24.2,290,1012.5,89.7,16.2,721,2.6,7,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T12:00:00,22.2,22.2,13.9,59.55,0,0,,0,0,40.7,22.6,290,1012.7,54,14.3,197,0.7,2,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T13:00:00,24.1,24.1,14.1,53.51,0,0,,0,0,37.1,24.1,280,1013,45,14.3,849,3.1,8,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T14:00:00,24.3,24.3,14.1,52.97,0,0,,0,0,31.3,27.5,289,1013.1,88.8,16.2,838,3,8,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T15:00:00,25.5,25.5,14,48.82,0,0,,0,0,27.7,23.8,270,1013.3,30,14.3,69,0.2,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T16:00:00,24.9,24.9,14.4,51.95,0,0,,0,0,25.9,16.7,251,1013.3,66,14.3,74,0.3,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-08-13T17:00:00,24.9,24.9,14.1,50.96,0,0,,0,0,22.3,16.7,261,1013.4,99.7,16.2,53,0.2,1,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
