name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2021-12-15T00:00:00,4.3,-1.1,0.7,77.6,0,0,,0,0,,32.9,61,1034.5,30,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T01:00:00,4.3,1.5,0.1,73.71,0,0,,0,0,,11.7,71,1033.2,90,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T02:00:00,4.3,-1.3,0,73.77,0,0,,0,0,,34.7,71,1032.6,87,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T03:00:00,4.6,-0.8,0,72.07,0,0,,0,0,,34.7,71,1031.9,82.1,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T04:00:00,4.7,2.7,0.6,74.96,0,0,,0,0,,8.4,71,1030.9,90,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T05:00:00,4.9,0.2,0.2,71.87,0,0,,0,0,,27.2,71,1029.7,98,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T06:00:00,5,0.5,0.1,70.42,0,0,,0,0,,25.5,62,1028.9,95.4,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T07:00:00,4.8,2.8,0.2,72.06,0,0,,0,0,,8.3,62,1028.1,99.7,16.2,0.2,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T08:00:00,5,0.7,0.2,70.87,0,0,,0,0,,23.6,61,1027.8,99.5,14.2,5,0,0,,Overcast,cloudy,"71624099999,71432099999,D9809,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T09:00:00,4.5,-0.1,1.5,80.6,0.4,100,rain,0,0,,25.3,62,1026.8,99.2,14.3,10,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T10:00:00,5.1,3.4,1.4,76.92,0,0,,0,0,,7.8,63,1025.9,100,16.2,26,0.1,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T11:00:00,5.3,1.2,2,79.02,0.001,100,rain,0,0,,22,63,1025.3,99.4,14.3,35,0.1,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T12:00:00,5.4,2.3,2.5,81.4,0.355,100,rain,0,0,,14.8,102,1024,99.6,14.3,28,0.1,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T13:00:00,6.4,5.6,3.4,81.31,0.004,100,rain,0,0,37.1,5.1,121,1022,100,16.2,62,0.2,1,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T14:00:00,6.7,3.6,3.6,80.69,0,0,,0,0,35.3,16.6,151,1020.6,99.3,14.3,28,0.1,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T15:00:00,6.8,4.3,3.4,78.62,0,0,,0,0,35.3,13,122,1019.6,99.3,14.3,14,0.1,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T16:00:00,6.6,6.6,3.5,80.2,0,0,,0,0,,4.5,73,1019.1,100,16.2,14,0.1,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T17:00:00,7.1,3.7,3.8,79.35,0,0,,0,0,35.3,20.2,64,1018.1,98.6,14.3,7,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T18:00:00,7.7,4.2,3.9,76.59,0,0,,0,0,38.9,23.8,54,1017.8,98.5,14.3,9,0,0,,Overcast,cloudy,"E6457,71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T19:00:00,7.7,7.7,4,77.39,0.115,100,rain,0,0,38.9,2.9,74,1017,100,16.2,0,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T20:00:00,8.7,6.6,4.5,75.04,0,0,,0,0,39.8,13,74,1016.5,98.3,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T21:00:00,9.3,7.3,4.4,71.22,0,0,,0,0,40.7,13,64,1015.6,97.9,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T22:00:00,10,10,4,66.51,0,0,,0,0,33.5,2.4,103,1014.7,100,16.2,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-15T23:00:00,10.3,10.3,3.6,63.19,0,0,,0,0,35.3,9.5,162,1014.1,96.5,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-16T00:00:00,10.8,10.8,3.3,60.02,0,0,,0,0,41.6,11.7,277,1013.2,96.6,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-16T01:00:00,11.2,11.2,3,57.2,0,0,,0,0,44.6,1.9,277,1012.7,100,16.2,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-16T02:00:00,12,12,2.3,51.56,0,0,,0,0,38.9,4.2,187,1012.3,97.7,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-16T03:00:00,12.3,12.3,1.3,46.93,0,0,,0,0,34.2,11.3,161,1010.9,97.2,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-16T04:00:00,12.3,12.3,0.9,45.69,0,0,,0,0,38.9,3,161,1009.8,88.1,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-16T05:00:00,12.2,12.2,0.3,44.28,0,0,,0,0,36.2,9.6,219,1009.2,95.5,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-16T06:00:00,12.3,12.3,1.3,46.8,0,0,,0,0,41.6,4.1,193,1008.6,94.9,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-16T07:00:00,12.1,12.1,1.8,49.29,0,0,,0,0,38.9,6.8,209,1008,50.3,16.2,0.4,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-16T08:00:00,12.6,12.6,2.2,49.23,0,0,,0,0,46.4,20.4,218,1007.7,97.3,14.3,7,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-12-16T09:00:00,12.1,12.1,3.4,55.38,0,0,,0,0,48.2,28.1,200,1006.6,95.8,14.3,26,0.1,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
