name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2021-04-13T00:00:00,8.2,4.9,6.7,90.68,0,0,,0,0,,21.7,58,1014.3,56.5,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T01:00:00,8.3,5,7,91.69,0,0,,0,0,,21.8,60,1014.4,64.4,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T02:00:00,8.5,8.5,6.9,89.56,0,0,,0,0,,4.5,65,1014.4,100,16.2,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T03:00:00,8.5,6,6.9,89.44,0,0,,0,0,,16.1,70,1014.7,84.2,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T04:00:00,8.3,5,6.9,90.91,0,0,,0,0,,21.8,74,1014.9,93.1,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T05:00:00,7.5,7.5,6.6,94.02,0,0,,0,0,,2.8,78,1015.8,100,3.6,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T06:00:00,7.3,6.5,6.6,95.21,0,0,,0,0,,5.4,197,1016.5,96.1,3.3,0.6,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T07:00:00,7.4,4.6,6.7,95.37,0,0,,0,0,,16.1,81,1016.4,90.3,11,11,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T08:00:00,7.9,7.9,6.8,92.65,0.001,100,rain,0,0,,1.1,92,1017.5,100,8,31,0.1,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T09:00:00,8.7,7.3,7,88.95,0,0,,0,0,,9.2,93,1017.7,62.5,13.9,89,0.3,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T10:00:00,9.2,7.9,7.1,86.81,0,0,,0,0,,9.2,104,1017.9,51.9,14.1,124,0.4,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T11:00:00,8.8,8.8,6.5,85.85,0,0,,0,0,,3.3,91,1018.5,100,16,212,0.8,2,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T12:00:00,8.6,7.9,6.5,87.17,0,0,,0,0,,5.6,199,1018.8,30.9,14.1,261,0.9,3,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T13:00:00,10.2,10.2,7,80.75,0,0,,0,0,,3.7,109,1018.7,44.9,14.1,507,1.8,5,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T14:00:00,12.8,12.8,7.9,72.12,0.076,100,rain,0,0,,2.3,159,1018.4,60,16.1,127,0.5,1,,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T15:00:00,12.5,12.5,7.5,71.54,0,0,,0,0,,9.6,101,1018,0,14.2,370,1.3,4,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T16:00:00,12,12,7.3,73.16,0,0,,0,0,,16.5,72,1017.6,1.5,14.2,348,1.3,3,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T17:00:00,11.7,11.7,7.4,74.75,0,0,,0,0,,5,80,1017.6,40,16.2,108,0.4,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T18:00:00,11.9,11.9,7.2,72.75,0,0,,0,0,,16.3,81,1017.5,0.9,14.3,88,0.3,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T19:00:00,12,12,7.2,72.55,0,0,,0,0,,14.6,92,1017.6,0.9,14.3,26,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T20:00:00,9.4,8.9,6.4,81.67,0,0,,0,0,,5.5,82,1017.7,10,16.2,10,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T21:00:00,8.3,6.2,6.3,87.09,0,0,,0,0,,12.7,93,1018,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T22:00:00,8.7,6.2,6.3,84.58,0,0,,0,0,,16.1,82,1018.2,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-13T23:00:00,8.8,8.8,6.5,85.54,0,0,,0,0,,3.3,89,1018.3,0,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T00:00:00,8.5,6.2,5.6,82.1,0,0,,0,0,,14.4,83,1018.1,0.9,11.4,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T01:00:00,8.4,6.9,5.6,82.79,0,0,,0,0,,9.1,89,1017.9,0.9,8.5,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T02:00:00,7.5,7.5,5.9,89.31,0,0,,0,0,,2.8,91,1017.8,10,0.7,0,0,0,,Clear,fog,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T03:00:00,7.5,4.7,6.2,91.28,0,0,,0,0,,16,81,1017.2,50,0.7,0,0,0,,Partially cloudy,fog,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T04:00:00,6.1,6.1,5.4,95.43,0,0,,0,0,,3.8,214,1017.9,2.4,0,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T05:00:00,5.9,5.9,5.4,96.48,0,0,,0,0,,3.3,84,1017.3,0,1,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T06:00:00,5.6,4,5.1,97.02,0,0,,0,0,,7.4,79,1017.1,0,1.9,3.3,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T07:00:00,4.6,2.8,5,100,0,0,,0,0,,7.5,234,1017.9,0,0,10,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T08:00:00,6.1,6.1,5.6,96.5,0,0,,0,0,,1.1,19,1017.5,100,1.9,44,0.2,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T09:00:00,7.5,5.8,5.9,89.59,0,0,,0,0,,9.2,194,1017.3,0,0,204,0.7,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T10:00:00,6.9,5.1,5.4,90.25,0,0,,0,0,,9.2,201,1017.1,0,0.5,505,1.8,5,,Clear,fog,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T11:00:00,9.4,9.4,5.8,77.94,0,0,,0,0,,3.4,202,1016.9,0,0.5,677,2.4,7,,Clear,fog,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T12:00:00,10.7,10.7,5.5,70.46,0,0,,0,0,,7.9,213,1016.4,49.4,14.3,785,2.8,8,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T13:00:00,12.1,12.1,4.9,61.24,0,0,,0,0,,9.7,84,1016,1.5,14.3,700,2.5,7,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T14:00:00,13.4,13.4,3.6,51.34,0,0,,0,0,,2.3,69,1015.2,40,16.2,114,0.4,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T15:00:00,13.8,13.8,2.2,45.38,0,0,,0,0,,13,173,1014.1,0.9,14.3,416,1.5,4,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-04-14T16:00:00,13.2,13.2,1.6,45.27,0,0,,0,0,,20.2,184,1013.3,50,14.3,300,1.1,3,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
