name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2022-05-28T15:00:00,20.9,20.9,8.2,43.84,0,0,,0,0,22.3,14.7,252,1011.1,100,14.3,193,0.7,2,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-28T16:00:00,22,22,10.4,47.68,0,0,,0,0,21.2,12.9,300,1011.1,100,14.3,118,0.4,1,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-28T17:00:00,21.4,21.4,7.9,41.88,0,0,,0,0,21.6,7.8,280,1011.1,60,24,60,0.2,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-28T18:00:00,21.4,21.4,9.9,47.86,0,0,,0,0,18.7,4.9,273,1011.3,45,24,40,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-28T19:00:00,19.7,19.7,9.7,52.32,0,0,,0,0,19.8,7.3,233,1011.8,3,24,48,0.2,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-28T20:00:00,17.9,17.9,9.2,56.56,0,0,,0,0,13.7,7.8,265,1012.5,90,16.2,28,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-28T21:00:00,18.2,18.2,9.7,57.49,0,0,,0,0,8.3,9.8,160,1012.6,4,24,8,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-28T22:00:00,18.3,18.3,10.7,61.01,0,0,,0,0,5.4,7,43,1013.2,0,24,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-28T23:00:00,17.2,17.2,11.1,67.47,0,0,,0,0,7.2,8,281,1013.4,99.4,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T00:00:00,16.3,16.3,11.2,71.47,0,0,,0,0,9.7,4.1,43,1013.4,50,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T01:00:00,15.8,15.8,11.5,75.58,0,0,,0,0,11.2,7.8,262,1013.7,4,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T02:00:00,17,17,9,59.31,0,0,,0,0,12.2,12.1,308,1014.1,90,24,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999"
"Toronto, ON, Canada",2022-05-29T03:00:00,16.6,16.6,9.2,61.44,0,0,,0,0,15.1,12,305,1014.5,0,24,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-29T04:00:00,16.6,16.6,8.9,60.08,0,0,,0,0,10.8,7,286,1014.8,0,24,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-29T05:00:00,15.8,15.8,9.4,65.4,0,0,,0,0,1.4,5.3,213,1015.3,99.7,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T06:00:00,15.2,15.2,9.5,68.7,0,0,,0,0,5.4,3.7,251,1015.8,1,14.3,8,0,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T07:00:00,15.8,15.8,9.4,65.47,0,0,,0,0,5.8,0.2,190,1016.1,4,14.3,26,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T08:00:00,17.1,17.1,9.2,59.4,0,0,,0,0,5,3.1,238,1017.1,80,24,88,0.3,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-29T09:00:00,18.7,18.7,9.2,54.06,0,0,,0,0,11.5,6,255,1017.7,22,24,460,1.7,5,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-29T10:00:00,19.2,19.2,9.2,52.42,0,0,,0,0,14,7.6,210,1017.6,30,14.3,651,2.3,7,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T11:00:00,20.1,20.1,9.7,50.96,0,0,,0,0,15.1,11.1,192,1017.5,30.3,16.2,790,2.8,8,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T12:00:00,20.8,20.8,10.7,52.24,0,0,,0,0,12.6,9.4,168,1017.4,1.5,14.3,799,2.9,8,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T13:00:00,21.9,21.9,12.2,53.87,0,0,,0,0,15.1,13.1,130,1017.4,50,14.3,777,2.8,8,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T14:00:00,22.8,22.8,11.2,47.87,0,0,,0,0,13.7,9.7,120,1017,50,16.2,648,2.3,6,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T15:00:00,23.9,23.9,12.2,47.99,0,0,,0,0,17.6,18.3,73,1016.3,0.9,14.3,166,0.6,2,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T16:00:00,23,23,12.2,50.63,0,0,,0,0,18.4,16.6,82,1016.2,0.9,14.3,58,0.2,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T17:00:00,22.1,22.1,11.2,49.82,0,0,,0,0,29.5,27.4,63,1015.5,10,16.2,51,0.2,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T18:00:00,21,21,12,56.36,0,0,,0,0,25.9,23.8,63,1015.8,0.9,14.3,43,0.2,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T19:00:00,20.2,20.2,12,59.38,0,0,,0,0,22.3,27.1,63,1015.7,0.9,14.3,31,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-29T20:00:00,19.6,19.6,11.4,58.8,0,0,,0,0,19.1,15.6,131,1015.7,40,24,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-29T21:00:00,18.8,18.8,11.4,61.81,0,0,,0,0,16.9,10.9,126,1016.3,16,24,7,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-29T22:00:00,18.5,18.5,11.4,63.17,0,0,,0,0,16.9,9.1,145,1016.1,100,24,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-29T23:00:00,18.3,18.3,11.4,63.79,0,0,,0,0,17.6,7.6,140,1016.4,99,24,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-30T00:00:00,18.3,18.3,11.5,64.43,0,0,,0,0,15.8,4.1,140,1016.3,30,24,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-30T01:00:00,17.7,17.7,11.5,67.15,0,0,,0,0,15.1,4.1,140,1016.1,30,24,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-30T02:00:00,17.5,17.5,11.7,68.74,0,0,,0,0,10.8,3.4,317,1016.6,10,24,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-30T03:00:00,17.7,17.7,11.9,68.7,0,0,,0,0,14.8,16.4,354,1017.2,99,24,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-30T04:00:00,18,18,12.7,71.21,0,0,,0,0,18.4,6.5,271,1015.4,100,24,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-30T05:00:00,17.8,17.8,12.7,71.89,0,0,,0,0,9.4,4.9,148,1016.3,90,24,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-30T06:00:00,16.9,16.9,11.5,70.82,0,0,,0,0,5,4.7,156,1016.8,99,24,7,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-30T07:00:00,18.1,18.1,13.2,72.89,0,0,,0,0,13.3,5.5,99,1016.9,3,14.3,29,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T08:00:00,19.1,19.1,13.4,69.53,0,0,,0,0,14,7.4,92,1017.4,31.9,16.2,74,0.3,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T09:00:00,20,20,13.9,67.98,0,0,,0,0,16.2,14.5,65,1017.5,1.5,14.3,115,0.4,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T10:00:00,20.6,20.6,13.5,64.04,0,0,,0,0,11.5,12.9,65,1017.1,0.9,14.3,494,1.8,5,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T11:00:00,22.6,22.6,15.2,63.13,0,0,,0,0,11.2,5.8,189,1017.1,30,16.2,747,2.7,7,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T12:00:00,23.9,23.9,16.7,64.07,0,0,,0,0,18.7,18,65,1016.6,0.9,14.3,839,3,8,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T13:00:00,25.6,25.6,15.5,53.76,0,0,,0,0,31.3,16.6,65,1016.1,0.9,14.3,860,3.1,9,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T14:00:00,27.4,27.8,16.2,50.45,0,0,,0,0,21.2,13.4,174,1015.6,10,24,780,2.8,8,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-30T15:00:00,27.9,28.2,16,48.25,0,0,,0,0,29.5,6,76,1014.9,1.5,14.3,103,0.4,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T16:00:00,28.4,28.4,15.3,45.04,0,0,,0,0,29.5,11.6,172,1014.5,0,14.3,90,0.3,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T17:00:00,27.7,27.8,14.9,45.51,0,0,,0,0,32.8,15.1,249,1014.6,90,16.2,81,0.3,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T18:00:00,28,27.8,13.8,41.99,0,0,,0,0,34.2,22.4,211,1014.4,0,14.3,74,0.3,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T19:00:00,28.4,28,13.7,40.58,0,0,,0,0,36.7,18.6,230,1014.1,0,14.3,70,0.3,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T20:00:00,26.1,26.1,14.8,49.79,0.001,100,rain,0,0,26.6,11.6,259,1014,90,16.2,30,0.1,0,10,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T21:00:00,24.6,24.6,15.4,56.53,0,0,,0,0,8.6,5.6,229,1014.1,1.5,14.3,10,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T22:00:00,24.2,24.2,15.4,57.94,0,0,,0,0,8.6,9.4,258,1014.3,1.5,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-30T23:00:00,23,23,15.4,62.26,0,0,,0,0,8.6,5.6,238,1014.3,30,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T00:00:00,22,22,15.4,66.12,0,0,,0,0,5.8,11.1,265,1014.3,0.9,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T01:00:00,20.3,20.3,15.4,73.11,0,0,,0,0,6.1,9.3,256,1014.5,0.9,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T02:00:00,20,20,15.4,74.42,0,0,,0,0,8.3,9.2,277,1014.8,5,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T03:00:00,19.4,19.4,15.5,78.4,0,0,,0,0,27.7,9.4,248,1014.7,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T04:00:00,19.4,19.4,15.8,80.09,0,0,,0,0,11.5,7.8,218,1015.1,0,24,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-31T05:00:00,19.5,19.5,15.7,78.54,0,0,,0,0,11.2,6,207,1015.5,10,24,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO"
"Toronto, ON, Canada",2022-05-31T06:00:00,19.2,19.2,15.7,80.32,0,0,,0,0,7.2,0.1,200,1015.8,30.6,14.3,9,0,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T07:00:00,20.1,20.1,16,77.24,0,0,,0,0,4.7,0.3,210,1016.2,1.5,14.3,23,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T08:00:00,21.9,21.9,16.7,72.25,0.001,100,rain,0,0,5,3.8,221,1016.1,50,16.2,95,0.3,1,10,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T09:00:00,23.8,23.8,15.5,59.91,0,0,,0,0,9.7,7.8,269,1016,1.5,14.3,410,1.5,4,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T10:00:00,27,27.8,17.5,56.1,0,0,,0,0,18.4,14.4,255,1015.7,37,24,564,2,6,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-31T11:00:00,29,29.8,17.9,51.04,0,0,,0,0,19.8,10.9,282,1015.3,80,24,759,2.7,8,3,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-31T12:00:00,29.7,30.5,18,49.5,0,0,,0,0,10.4,13.1,279,1014.8,5,24,658,2.4,7,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-31T13:00:00,28.8,29.8,18.3,53.1,0,0,,0,0,14.4,14.9,286,1014.6,36,24,532,1.9,5,3,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO"
"Toronto, ON, Canada",2022-05-31T14:00:00,30.2,31,17.8,47.3,0,0,,0,0,23,22,171,1013.6,60,16.2,794,2.9,8,30,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T15:00:00,31.3,31.8,17.2,42.9,0,0,,0,0,31.3,22.1,163,1012.8,0,14.3,149,0.5,1,30,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T16:00:00,29.9,30.2,16.7,44.91,0,0,,0,0,32.4,18.2,151,1012.2,1.5,14.3,91,0.3,1,3,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T17:00:00,29,29.2,16.4,46.71,0,0,,0,0,27.7,20.5,182,1012.5,80,16.2,79,0.3,1,30,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T18:00:00,27.3,27.9,16.5,51.69,0,0,,0,0,31.3,18.8,231,1012.1,50,14.3,69,0.2,1,3,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T19:00:00,28.4,28.7,16.5,48.75,0,0,,0,0,36.4,18.6,211,1012,1.5,14.3,31,0.1,0,5,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T20:00:00,26.4,26.4,16.1,53.19,0,0,,0,0,32.4,13.2,277,1012.1,50,16.2,19,0.1,0,3,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T21:00:00,25.2,25.2,16.7,59.45,0,0,,0,0,13.7,14.7,277,1012,1.5,14.3,9,0,0,8,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T22:00:00,24.7,24.7,16.1,58.68,0,0,,0,0,10.8,9.5,258,1012.6,0.9,14.3,0,0,0,8,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-05-31T23:00:00,23.9,23.9,16.2,62.31,0,0,,0,0,14,4,258,1012.4,30,16.2,0,0,0,8,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T00:00:00,22.2,22.2,15.6,66.13,0,0,,0,0,12.2,11.2,297,1012.4,50,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T01:00:00,22.2,22.2,16.7,70.85,0,0,,0,0,13.3,9.3,278,1012,50,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T02:00:00,23.5,23.5,16.5,64.87,0,0,,0,0,13.7,9.2,268,1011.7,90,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T03:00:00,22.4,22.4,16.5,69.41,0,0,,0,0,14.4,5.5,249,1011,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T04:00:00,22.3,22.3,16.4,69.35,0,0,,0,0,16.9,9.3,237,1010.5,50,14.3,0,0,0,5,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T05:00:00,21.3,21.3,16,71.58,0,0,,0,0,17.6,9.3,248,1010.3,90.3,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T06:00:00,21.7,21.7,16.3,71.29,0,0,,0,0,25.6,9.5,259,1010.4,100,14.3,1,0,0,5,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T07:00:00,21.6,21.6,17.1,75.69,0,0,,0,0,10.1,9.4,251,1010.5,50,14.3,31,0.1,0,3,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T08:00:00,23.5,23.5,17.9,71.06,0,0,,0,0,20.2,7.7,194,1010.7,30.9,16.2,79,0.3,1,3,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T09:00:00,23.3,23.3,17.4,69.43,0,0,,0,0,19.8,28.6,63,1011,50,14.3,105,0.4,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T10:00:00,17,17,13.3,78.9,0,0,,0,0,40,45.3,60,1011.8,13,14.3,67,0.2,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-06-01T11:00:00,16.1,16.1,13.1,82.39,0.004,100,rain,0,0,40.3,41.1,52,1011.5,90.3,15.9,95,0.3,1,10,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
