name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2022-01-25T21:00:00,-10.9,-18.6,-17.8,56.79,0,0,,0,0,31.3,18.2,319,1025,50,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-25T22:00:00,-11.3,-11.3,-18.3,56.21,0,0,,0,0,27.7,4.5,308,1025.3,50.3,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-25T23:00:00,-11.6,-16.2,-17.8,60.16,0,0,,0,0,18.4,7.6,329,1025.3,30.6,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T00:00:00,-11.3,-15.7,-17.1,62.3,0,0,,0,0,17.6,7.5,331,1025.5,51,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T01:00:00,-11.7,-11.7,-16.1,69.57,0,0,,0,0,20.5,1.7,114,1025.4,99.7,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T02:00:00,-10.6,-16.9,-17.2,58.18,0,0,,0,0,19.8,12.8,313,1025.3,36,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T03:00:00,-11.7,-20,-16.9,65.43,0,0,,0,0,22.3,20,51,1025.8,99,14.3,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T04:00:00,-12.1,-12.1,-16.9,67.59,0,0,,0,0,22,4.5,323,1026,99.7,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T05:00:00,-12.8,-20.1,-18.3,63.59,0,0,,0,0,19.4,14.6,69,1026.3,49.4,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T06:00:00,-12.4,-19.1,-18.6,59.72,0,0,,0,0,14.8,12.9,352,1027.3,99,14.3,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T07:00:00,-13.8,-18.8,-19.4,62.35,0.001,100,snow,0,23.94,15.8,7.8,49,1028.5,100,16.2,0,0,0,10,"Snow, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T08:00:00,-13.7,-20.6,-18.4,67.31,0.001,100,snow,0,0,14.4,12.9,11,1029.3,65,14.2,8,0,0,10,"Snow, Partially cloudy",snow,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T09:00:00,-13.3,-19,-16.9,74.38,0,0,,0,0,18.4,9.4,11,1030.2,100,11.2,25,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T10:00:00,-12.7,-17,-16.2,74.84,0,0,,0,0,22.3,6.7,50,1030.4,99.4,16.2,60,0.2,1,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T11:00:00,-11.7,-18.7,-16.5,67.53,0,0,,0,0,22.7,14.5,78,1030.9,30,14.3,148,0.5,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T12:00:00,-10.4,-16.6,-15.8,64.86,0,0,,0,0,19.8,12.6,89,1030.4,30,14.3,97,0.3,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T13:00:00,-9.8,-12.9,-16.8,56.84,0,0,,0,20,19.1,5.4,69,1030.2,49.7,16.2,104,0.4,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T14:00:00,-9.4,-17.7,-14.4,66.82,0,0,,0,0,17.6,23.5,55,1029.8,49.4,14.3,78,0.3,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T15:00:00,-9.3,-17.6,-13.3,72.76,0,0,,0,0,14,23.4,54,1029.5,0,14.3,74,0.3,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T16:00:00,-9,-12.9,-12.7,74.58,0,0,,0,0,13.7,7.2,51,1029.6,90,11.4,58,0.2,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T17:00:00,-9.1,-16.7,-12.1,78.67,0,0,,0,0,15.5,20.1,36,1029.7,50,4.6,32,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T18:00:00,-9.6,-18,-12.1,82.01,0.045,100,snow,0,0,13.7,23.5,314,1029.6,50,14.3,7,0,0,10,"Snow, Partially cloudy",snow,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T19:00:00,-9.3,-9.3,-12.3,78.23,0,0,,0,0,16.6,2.4,325,1029.5,88.1,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T20:00:00,-9.1,-17.9,-12.9,73.52,0,0,,0,0,35.3,27.1,258,1029.3,0.9,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T21:00:00,-8.4,-17,-15.3,57.64,0,0,,0,0,34.2,27.1,249,1029.1,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T22:00:00,-9.4,-13.9,-15.8,59.62,0,0,,0,0,31.7,8.3,259,1028.5,59,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-26T23:00:00,-9.3,-17.9,-15.1,62.68,0,0,,0,0,31.3,25.3,248,1028,0.9,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T00:00:00,-9.1,-17.3,-14.5,64.42,0,0,,0,0,38.2,23.6,248,1027.3,99,14.3,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T01:00:00,-8.5,-12.6,-13.1,69.06,0,0,,0,0,40.7,7.7,239,1026.9,89.7,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T02:00:00,-7.2,-16.4,-12.6,65.71,0,0,,0,0,31.3,34.3,219,1025.9,73,13.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T03:00:00,-7.3,-16,-12.4,67.04,0,0,,0,0,51.1,30.8,220,1025.3,80,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T04:00:00,-7.7,-13,-12.8,66.83,0,0,,0,0,50.8,11.6,239,1024.8,89.7,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T05:00:00,-8.3,-17,-12.9,69.85,0,0,,0,0,31.3,27.3,239,1023.8,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T06:00:00,-8.7,-17.6,-12.7,72.51,0,0,,0,0,31.5,28.9,249,1023.6,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T07:00:00,-7.4,-12.4,-11.2,73.82,0,0,,0,20,27.7,11.1,229,1023,90,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T08:00:00,-5.4,-14.4,-10.3,68.31,0,0,,0,0,32.6,38,219,1021.9,98,14.3,14,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T09:00:00,-5.5,-14.6,-9.7,72.5,0,0,,0,0,35.3,38.1,229,1021.2,86,14.3,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T10:00:00,-4.7,-9,-9.2,71.19,0,0,,0,0,35.3,10.1,219,1019.9,90,16.2,94,0.3,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T11:00:00,-4.9,-13.7,-9.9,67.73,0,0,,0,0,43.4,38.3,220,1020.4,98,14.3,167,0.6,2,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T12:00:00,-4.2,-12.7,-9.3,67.64,0,0,,0,0,40.7,36.6,220,1019.2,98,14.2,150,0.5,2,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T13:00:00,-4.3,-8.7,-8.7,71.15,0,0,,0,20,44.6,11.2,220,1018.3,100,11.2,134,0.5,1,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T14:00:00,-4,-12.5,-7.9,74.06,0,0,,0,0,45.4,38.3,210,1017,100,8.1,112,0.4,1,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T15:00:00,-3.5,-11.2,-7.8,72.22,0,0,,0,0,44.3,31.4,230,1016.4,99,13.9,99,0.4,1,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T16:00:00,-3.3,-6.9,-7.2,74.05,0,0,,0,0,38.9,9,229,1016.3,100,16.1,55,0.2,1,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T17:00:00,-3.1,-10.7,-6.6,76.61,0,0,,0,0,43.6,31.3,239,1016.5,100,14.2,22,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T18:00:00,-3.2,-10.6,-5.9,81.69,0,0,,0,0,47.3,29.1,250,1017.4,100,13.2,5,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T19:00:00,-3.6,-7.3,-7.7,73.33,0.001,100,snow,0,20,31.7,9,249,1017.7,100,16.1,0,0,0,10,"Snow, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T20:00:00,-3.6,-11,-7.8,72.64,0,0,,0,0,30.4,29.3,250,1018.3,100,14.3,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,71265099999"
"Toronto, ON, Canada",2022-01-27T21:00:00,-3.6,-10.9,-7.7,73.64,0,0,,0,0,32.4,27.5,240,1018.2,100,14.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T22:00:00,-3.8,-7.3,-7.7,74.34,0,0,,0,0,27.7,8.4,259,1018.2,100,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-27T23:00:00,-3.8,-11.1,-6.8,79.69,0,0,,0,0,37.1,27.4,279,1018.6,99,13.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T00:00:00,-3.3,-10.4,-6.9,76.21,0,0,,0,0,38,27.6,289,1018.6,58,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T01:00:00,-3.1,-6.4,-8,69.19,0.001,100,snow,0,20,45,8,310,1018.8,100,16.2,0,0,0,10,"Snow, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T02:00:00,-4.6,-12.2,-10.1,65.64,0,0,,0,0,38.9,27.8,330,1019.4,7,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T03:00:00,-6.6,-12.7,-13.1,60.14,0,0,,0,0,42.5,15.5,340,1020.5,5,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T04:00:00,-8.1,-12,-14.1,61.91,0,0,,0,0,42.5,7.5,331,1021.2,98.1,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T05:00:00,-10.7,-18.9,-15.8,66.03,0,0,,0,0,46.1,21.1,321,1022.3,30,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T06:00:00,-12.6,-21.7,-18,64.35,0,0,,0,0,45.4,22.7,311,1023.5,0.9,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T07:00:00,-14.5,-19,-19.1,68.1,0,0,,0,20.98,32.8,6.4,340,1024.5,10,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T08:00:00,-15.5,-24.1,-20.1,67.68,0,0,,0,0,42.5,17,321,1025.2,0.9,14.3,7,0,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T09:00:00,-15.7,-23.8,-21.3,61.98,0,0,,0,0,38,15.2,341,1026.2,0.9,14.3,31,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T10:00:00,-15.3,-19,-22.3,54.79,0,0,,0,0,27.7,5.1,351,1026.5,10,16.2,42,0.2,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T11:00:00,-14.2,-21.4,-22.4,49.99,0,0,,0,0,31.3,13.2,350,1026.6,0.9,14.3,163,0.6,2,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T12:00:00,-13.1,-21,-23,43.47,0,0,,0,0,19.8,16.7,350,1026.6,0.9,14.3,84,0.3,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T13:00:00,-12.1,-15.3,-23.5,38.19,0,0,,0,0,31.7,5.1,340,1025.6,10,16.2,44,0.2,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T14:00:00,-11.5,-18.6,-23.4,36.75,0,0,,0,0,16.6,14.9,341,1025.1,0.9,14.3,55,0.2,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T15:00:00,-11.6,-19.2,-22.7,39.44,0,0,,0,0,20.2,16.8,331,1024.9,0.9,14.3,44,0.2,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T16:00:00,-12,-12,-22.2,42.19,0,0,,0,0,27.7,4,350,1025.2,0,16.2,57,0.2,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T17:00:00,-12.6,-19,-22.4,43.89,0,0,,0,0,22.7,11.6,360,1025.8,0.9,14.3,18,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T18:00:00,-13.2,-21.1,-23.4,42.19,0,0,,0,0,27.4,16.6,360,1026.3,1.5,14.3,5,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T19:00:00,-13.3,-17,-22.9,44.19,0,0,,0,0,28.4,5.6,360,1026.6,50,16.2,5,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T20:00:00,-13.6,-22.1,-22.4,47.56,0,0,,0,0,29.2,18.4,341,1026.7,0,14.3,5,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T21:00:00,-13.9,-21.5,-22.3,49.05,0,0,,0,0,31.5,14.9,351,1026.8,0.9,14.3,5,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T22:00:00,-14.1,-17.6,-22.5,49.12,0,0,,0,0,24.8,5.1,351,1026.6,40,16.2,5,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-28T23:00:00,-14.3,-20.9,-22.7,48.94,0,0,,0,0,30.4,11.4,351,1026.7,0.9,14.3,5,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-29T00:00:00,-14.9,-21.1,-22.8,50.97,0,0,,0,0,27.7,9.9,10,1026.6,1.5,14.3,5,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-29T01:00:00,-15.2,-15.2,-23.1,50.91,0,0,,0,0,25.2,3,10,1026,7,16.2,5,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-29T02:00:00,-15.8,-25.6,-23.9,49.75,0,0,,0,0,35.3,22.1,39,1026,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-29T03:00:00,-16,-25.6,-24.2,49.49,0,0,,0,0,37.1,20.4,39,1026,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-29T04:00:00,-16.7,-16.7,-24.7,49.71,0,0,,0,0,25.9,4,19,1025.1,13,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-29T05:00:00,-17.2,-27.8,-24.6,52.73,0,0,,0,0,37.1,23.8,29,1024.7,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-29T06:00:00,-17.5,-27.4,-24.9,52.63,0,0,,0,0,38,20.4,20,1024.9,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-29T07:00:00,-17.7,-17.7,-24.2,57.06,0,0,,0,20.98,22.7,3.5,360,1025.2,13,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-01-29T08:00:00,-17.2,-24.4,-24.4,53.46,0,0,,0,0,32.6,11.5,350,1024.9,0,14.3,9,0,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
