name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto,Ontario,CA",2023-05-23T00:00:00,12.9,12.9,0.6,43.06,0,0,,0,0,18.4,16.1,60,1024.9,0,14.3,1,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto,Ontario,CA",2023-05-23T01:00:00,12.7,12.7,0.6,43.45,0,0,,0,0,18.4,12.6,80,1024.8,0,14.3,1,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto,Ontario,CA",2023-05-23T02:00:00,11.9,11.9,1.3,48.23,0,0,,0,0,18.4,14.3,71,1024.7,10,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto,Ontario,CA",2023-05-23T03:00:00,11.2,11.2,2.4,54.67,0,0,,0,0,14.8,10.9,79,1024.4,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto,Ontario,CA",2023-05-23T04:00:00,10.4,10.4,3.1,60.91,0,0,,0,0,18.4,14.3,69,1024.4,0.9,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto,Ontario,CA",2023-05-23T05:00:00,10.8,10.8,2.3,55.45,0,0,,0,0,20.5,16.3,69,1024.5,9,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto,Ontario,CA",2023-05-23T06:00:00,10.9,10.9,1.4,51.94,0,0,,0,0,22.3,17.8,60,1024.7,0.9,14.3,11,0,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-05-23T07:00:00,10.8,10.8,1.7,53.38,0,0,,0,0,22.3,19.9,60,1024.8,0,14.3,32,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-05-23T08:00:00,13,13,1.9,46.98,0,0,,0,0,24.1,25.1,60,1024.7,100,16.2,75,0.3,1,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto,Ontario,CA",2023-05-23T09:00:00,14.8,14.8,1.5,40.44,0,0,,0,0,24.1,23.4,71,1025,0,14.3,179,0.6,2,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
