name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2020-07-02T21:00:00,30.7,30,13.8,35.71,0,0,,0,0,,14.9,320,1012.2,0.9,14.3,12,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-02T22:00:00,29.9,28.8,11.8,32.8,0,0,,0,0,,9.5,300,1012.7,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-02T23:00:00,27.9,27.3,11.4,35.91,0,0,,0,0,,6.2,289,1013,12.7,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T00:00:00,26.9,26.7,11.3,37.93,0,0,,0,0,,16.6,309,1012.9,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T01:00:00,25.7,25.7,11.9,42.16,0,0,,0,0,,16.4,309,1012.8,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T02:00:00,24.6,24.6,12.6,47.29,0,0,,0,0,,4,290,1012.5,48.8,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T03:00:00,23.3,23.3,12.2,49.79,0,0,,0,0,,9.6,271,1012.5,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T04:00:00,21.9,21.9,13.5,59.22,0,0,,0,0,,5.9,290,1012.7,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T05:00:00,23,23,14.1,57.32,0,0,,0,0,,2.9,309,1012.7,10,16.2,1.9,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T06:00:00,23.5,23.5,14.4,56.79,0,0,,0,0,,9.6,309,1012.8,1.5,14.3,7,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T07:00:00,23.8,23.8,14.7,56.86,0,0,,0,0,,11.2,309,1013.2,1.5,14.3,21,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T08:00:00,24.5,24.5,16.1,59.46,0,0,,0,0,,4,330,1013.5,60,16.2,52,0.2,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T09:00:00,25.8,25.8,16.7,57.1,0,0,,0,0,,14.9,340,1013.7,1.5,14.3,193,0.7,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T10:00:00,28.3,29.1,17.8,52.87,0,0,,0,0,,11.5,350,1013.7,0.9,14.3,605,2.2,6,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T11:00:00,30.1,30.8,17.7,47.5,0,0,,0,0,,2.4,311,1014,10,16.2,758,2.7,8,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T12:00:00,29.7,30,16.8,45.75,0,0,,0,0,,16.5,186,1014,50,14.3,888,3.2,9,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T13:00:00,30,30.7,17.6,47.26,0,0,,0,0,,15.1,196,1014.2,81.9,14.3,739,2.7,7,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T14:00:00,31,31.3,16.6,42.08,0,0,,0,0,,5.1,312,1013.6,50,16.2,856,3.1,9,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T15:00:00,32,32.5,17.1,41,0,0,,0,0,,22.1,293,1013,30.6,14.3,619,2.2,6,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T16:00:00,32.3,32.4,16.1,37.76,0,0,,0,0,,16.6,319,1012.7,82.9,14.3,608,2.2,6,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T17:00:00,32.3,32,15.3,35.91,0.24,100,rain,0,0,,5,330,1012.5,50,16.2,79,0.3,1,,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T18:00:00,31.7,32,16.8,40.74,0.24,100,rain,0,0,,14.9,310,1012.3,49.4,14.3,47,0.2,0,,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T19:00:00,30.8,31.3,17.4,44.75,0,0,,0,0,,15,330,1012.6,30,14.3,32,0.1,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T20:00:00,29.3,29.7,16.7,46.49,0,0,,0,0,,5.7,340,1012.6,10,16.2,20,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T21:00:00,28.1,28.3,15.6,46.62,0,0,,0,0,,18.5,340,1012.9,0.9,14.3,8,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T22:00:00,27.3,27.4,14.3,44.92,0,0,,0,0,,18.3,350,1013.5,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-03T23:00:00,26.4,26.4,14.5,48.01,0,0,,0,0,,3.5,350,1014,0,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T00:00:00,24.8,24.8,15.1,54.97,0,0,,0,0,,16.7,320,1013.7,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T01:00:00,24.7,24.7,15.6,56.94,0,0,,0,0,,14.8,321,1013.9,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T02:00:00,24.2,24.2,15.5,58.17,0,0,,0,0,,4.5,339,1014.1,0,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T03:00:00,24.3,24.3,13.9,52.28,0,0,,0,0,,14.9,329,1014.2,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T04:00:00,23.1,23.1,12.3,50.74,0,0,,0,0,,14.9,340,1014.5,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T05:00:00,22.5,22.5,11.9,50.98,0,0,,0,0,,5.1,340,1014.8,2.4,16.2,1.8,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T06:00:00,22.2,22.2,11.6,51.01,0,0,,0,0,,18.4,341,1015.2,0.9,14.3,7,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T07:00:00,22.5,22.5,11.4,49.61,0,0,,0,0,,18.5,350,1015.6,0.9,14.3,19,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T08:00:00,23.4,23.4,11.5,47.13,0,0,,0,0,,4,350,1015.7,10,16.2,43,0.2,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T09:00:00,25.3,25.3,10.1,38.3,0,0,,0,0,,13.1,341,1015.9,0.9,14.3,220,0.8,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T10:00:00,27.8,27.1,9.7,32.3,0,0,,0,0,,9.7,29,1016.3,0.9,14.3,654,2.4,7,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T11:00:00,28.2,27.2,8.1,28.18,0,0,,0,0,,3.5,144,1016.5,10,16.2,801,2.9,8,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T12:00:00,29,27.8,9.2,29.05,0,0,,0,0,,11.4,154,1016.6,0.9,14.3,920,3.3,9,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T13:00:00,28.5,27.5,9.3,30.01,0,0,,0,0,,9.3,174,1016.6,0.9,14.3,972,3.5,10,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T14:00:00,29,27.6,7.5,25.87,0,0,,0,0,,3.4,141,1016,10,16.2,962,3.5,10,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T15:00:00,28.9,27.7,8.6,28.08,0,0,,0,0,,5.8,188,1016,0.9,14.3,895,3.2,9,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T16:00:00,28.9,27.8,10.1,31.14,0.195,100,rain,0,0,,9.5,249,1015.9,1.5,14.3,615,2.2,6,,Rain,rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T17:00:00,28.6,27.6,9.3,29.87,0.104,100,rain,0,0,,2.8,218,1015.5,40,16.2,59,0.2,1,,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T18:00:00,27.7,26.9,9,30.94,0.24,100,rain,0,0,,5.3,218,1014.6,0.9,14.3,41,0.1,0,,Rain,rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T19:00:00,26.9,26.5,8.8,32.02,0.195,100,rain,0,0,,5.5,247,1014.5,0.9,14.3,27,0.1,0,,Rain,rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T20:00:00,26.6,26.6,7.7,30.22,0,0,,0,0,,0.8,234,1014.5,10,16.2,18,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T21:00:00,25,25,8.8,35.76,0,0,,0,0,,4.1,262,1014.6,1.5,14.3,7,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T22:00:00,25.4,25.4,9.5,36.66,0,0,,0,0,,4.2,355,1015.1,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-04T23:00:00,24.9,24.9,8.4,34.99,0,0,,0,0,,3.5,338,1015.5,10,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T00:00:00,22.8,22.8,8.2,39.21,0,0,,0,0,,5.3,298,1015.6,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T01:00:00,22.4,22.4,8.5,40.97,0,0,,0,0,,5.5,332,1015.4,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T02:00:00,20.8,20.8,8.2,44.2,0,0,,0,0,,3.4,273,1015.3,10,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T03:00:00,19.8,19.8,8.5,48.16,0,0,,0,0,,12.8,261,1015.4,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T04:00:00,19.6,19.6,9.2,50.96,0,0,,0,0,,5.6,291,1015.2,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T05:00:00,19.4,19.4,9.4,52.34,0,0,,0,0,,1.7,291,1015.4,10,16.2,1.7,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T06:00:00,19.2,19.2,8.8,50.87,0,0,,0,0,,0.2,304,1015.7,0.9,14.3,8,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T07:00:00,19.7,19.7,10.8,56.35,0,0,,0,0,,5.5,271,1015.8,1.5,14.3,21,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T08:00:00,23,23,10.6,45.67,0,0,,0,0,,1.7,215,1016,80,16.2,54,0.2,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T09:00:00,24.9,24.9,7.9,33.75,0,0,,0,0,,5.5,207,1016.2,0,14.3,231,0.8,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T10:00:00,26.1,26.1,7.6,30.83,0,0,,0,0,,7.6,232,1016.1,0,13.3,507,1.8,5,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T11:00:00,28.2,27.2,8.3,28.6,0,0,,0,0,,2.3,204,1016,90,14.3,502,1.8,5,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T12:00:00,28.8,27.5,7.5,26.21,0,0,,0,0,,5.7,222,1016,0,14.3,782,2.8,8,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-07-05T13:00:00,29.8,28.3,8.5,26.44,0,0,,0,0,,5.6,224,1015.7,0,14.3,802,2.9,8,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
