name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2021-11-04T00:00:00,2.1,2.1,-1.3,78.46,0,0,,0,0,,3.7,290,1027,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-11-04T01:00:00,1.9,0.4,-0.8,82.01,0,0,,0,0,,5.4,329,1026.9,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-11-04T02:00:00,1.9,1.9,-0.6,82.97,0,0,,0,0,,2.8,319,1027.1,89.7,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-11-04T03:00:00,2.6,1.2,-1,77.25,0,0,,0,0,,5.5,319,1026.9,94.3,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-11-04T04:00:00,2.6,1.2,-1,77.24,0,0,,0,0,,5.4,328,1026.8,79.8,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-11-04T05:00:00,2.7,2.7,-0.8,77.81,0,0,,0,0,,2.3,309,1026.7,99.7,16.2,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-11-04T06:00:00,2.9,0.9,-1.1,75.02,0,0,,0,0,,7.3,328,1026.6,47.1,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-11-04T07:00:00,2.9,1.5,-0.9,76.35,0,0,,0,0,,5.4,309,1026.5,33,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-11-04T08:00:00,3.4,3.4,-1.1,72.12,0,0,,0,0,,2.3,321,1026.6,99.7,16.2,7,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-11-04T09:00:00,3.5,0.6,-0.6,74.46,0,0,,0,0,,11.2,289,1027,39.7,14.3,41,0.1,0,,Partially cloudy,partly-cloudy-day,"71624099999,71508099999,F0888,CXTO,71265099999"
