name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2021-07-04T00:00:00,19.6,19.6,15.1,75.07,0,0,,0,0,,9.5,221,1010.1,30,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T01:00:00,19.1,19.1,14.7,75.53,0,0,,0,0,,9.4,233,1010.4,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T02:00:00,18.8,18.8,15.8,82.58,0,0,,0,0,,1.2,103,1010.4,10,5.6,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T03:00:00,17.8,17.8,16.5,91.93,0,0,,0,0,,0.3,329,1010.2,0.2,5.6,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T04:00:00,18.2,18.2,16.2,88.37,0,0,,0,0,,4,334,1010.2,0.1,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T05:00:00,18.1,18.1,15.9,87.33,0,0,,0,0,,2.8,80,1010.5,30,2.7,1.7,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T06:00:00,17.5,17.5,15.9,90.09,0,0,,0,0,,7.4,206,1011.2,0.9,14.3,7,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T07:00:00,18.1,18.1,16.3,89.49,0,0,,0,0,,9.3,39,1011.6,30,1.7,23,0.1,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T08:00:00,19.3,19.3,16.8,85.55,0,0,,0,0,,7.2,69,1012.2,40,0.7,48,0.2,0,,Partially cloudy,fog,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T09:00:00,18.6,18.6,17.1,90.78,0,0,,0,0,,21.9,70,1012.8,50,1.7,109,0.4,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T10:00:00,19.9,19.9,16.7,81.71,0,0,,0,0,,25.3,60,1013.2,50,1.7,533,1.9,5,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T11:00:00,20.1,20.1,16.7,81.22,0,0,,0,0,,6.7,70,1013.6,99.7,1.7,726,2.6,7,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T12:00:00,20.4,20.4,16.1,76.22,0,0,,0,0,,20.2,71,1013.9,0,14.3,605,2.2,6,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T13:00:00,21.7,21.7,16.1,70.46,0,0,,0,0,,20.4,71,1013.9,0,14.3,915,3.3,9,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T14:00:00,22.2,22.2,16.3,69.18,0,0,,0,0,,6.8,72,1014.1,40,16.2,910,3.3,9,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T15:00:00,22.7,22.7,15.5,63.84,0,0,,0,0,31.3,20.4,81,1014.1,0.9,14.3,222,0.8,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T16:00:00,23.2,23.2,14.4,57.61,0,0,,0,0,31.3,16.6,82,1013.9,0.9,14.3,63,0.2,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T17:00:00,22.7,22.7,12.3,51.98,0,0,,0,0,,5.1,82,1013.8,40,16.2,55,0.2,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T18:00:00,21.4,21.4,13.3,59.67,0,0,,0,0,,18.3,72,1013.7,0.9,14.3,48,0.2,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T19:00:00,21.7,21.7,13.3,58.68,0,0,,0,0,,14.8,72,1014.1,0.9,14.3,35,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T20:00:00,21.1,21.1,12.4,57.86,0,0,,0,0,,4,72,1014.4,10,16.2,20,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T21:00:00,20.1,20.1,13.5,65.61,0,0,,0,0,,14.7,63,1014.4,1.5,14.3,8,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T22:00:00,20.7,20.7,10.1,50.68,0,0,,0,0,,12.8,72,1014.4,1.5,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-04T23:00:00,20.4,20.4,11.1,54.91,0,0,,0,0,,3.9,82,1014.5,50,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T00:00:00,20.1,20.1,12.9,63.1,0,0,,0,0,,16.2,72,1014.9,50,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T01:00:00,19.9,19.9,14.6,71.14,0,0,,0,0,,16.2,74,1014.8,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T02:00:00,19.4,19.4,15.1,76.49,0,0,,0,0,,4.4,74,1014.7,30,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T03:00:00,19.5,19.5,15.1,75.53,0,0,,0,0,,14.3,70,1014.5,30,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T04:00:00,19.6,19.6,14.9,74.6,0,0,,0,0,,12.6,79,1014.2,38.2,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T05:00:00,19.5,19.5,14.5,72.68,0,0,,0,0,,4.4,72,1013.9,99.4,16.2,1.3,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T06:00:00,18.6,18.6,14.7,77.9,0,0,,0,0,,12.7,63,1014.2,7.3,14.3,8,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T07:00:00,19.6,19.6,15.4,76.71,0,0,,0,0,,12.6,71,1014,7.5,14.3,26,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T08:00:00,19.9,19.9,16.3,79.72,0,0,,0,0,,2.3,74,1014.2,97.8,16.2,69,0.2,1,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T09:00:00,21.5,21.5,17.1,75.87,0,0,,0,0,,11.2,83,1014.1,49.4,14.3,137,0.5,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T10:00:00,23,23,16.9,68.25,0,0,,0,0,,12.9,64,1014,0.9,14.3,521,1.9,5,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T11:00:00,23.8,23.8,17.2,66.43,0,0,,0,0,,12.8,83,1014.2,0.3,14.3,682,2.5,7,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T12:00:00,25,25,17.4,62.78,0,0,,0,0,,14.8,84,1013.6,0.9,14.3,782,2.8,8,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T13:00:00,25.2,25.2,18,64.25,0,0,,0,0,,16.6,74,1013.2,0.9,14.3,842,3,8,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T14:00:00,26.5,26.5,18.4,61.09,0,0,,0,0,,5.1,83,1012.6,30,16.2,797,2.9,8,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T15:00:00,27.3,28.6,19.2,61.23,0,0,,0,0,,14.9,83,1012.2,1.5,14.3,287,1,3,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T16:00:00,27.3,28.8,19.9,64.17,0,0,,0,0,34.4,18.3,74,1011.3,0,14.3,123,0.4,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T17:00:00,27.1,29,20.8,68.53,0,0,,0,0,33.5,2.4,201,1010.5,80,16.2,127,0.5,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T18:00:00,27.1,28.8,20.6,67.74,0,0,,0,0,29.5,11.5,229,1010.3,30,14.3,106,0.4,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T19:00:00,26.3,26.3,20.5,70.68,0,0,,0,0,,18.6,221,1010.9,30,14.3,55,0.2,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T20:00:00,26,26,20.5,72.02,0,0,,0,0,,4.1,210,1011.7,90.3,16.2,16,0.1,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T21:00:00,24.9,24.9,19.8,73.25,0,0,,0,0,,9.6,128,1011.6,30,14.3,7,0,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T22:00:00,24.5,24.5,19.9,75.52,0,0,,0,0,,12.8,122,1011.3,48.4,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-05T23:00:00,23.5,23.5,20.1,81.52,0,0,,0,0,,2.3,73,1011.3,100,16.2,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T00:00:00,23.6,23.6,20.2,80.91,0,0,,0,0,,4.3,245,1011.1,78.1,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T01:00:00,25.4,25.4,20.3,73.3,0,0,,0,0,42.5,9.6,202,1010.5,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T02:00:00,24.2,24.2,20.3,78.9,0,0,,0,0,,3.4,241,1010.5,90,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T03:00:00,23.9,23.9,20.5,81.22,0,0,,0,0,,9.4,230,1010.5,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T04:00:00,24.1,24.1,20.1,78.33,0,0,,0,0,,9.4,270,1010.7,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T05:00:00,24.2,24.2,19.9,77.01,0,0,,0,0,,3.9,260,1011,89.1,16.2,1,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T06:00:00,24.3,24.3,19.9,76.29,0,0,,0,0,,14.5,260,1011.5,26.4,14.3,11,0,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T07:00:00,24.5,24.5,20.1,76.68,0,0,,0,0,,17.9,221,1012.1,30,14.3,34,0.1,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T08:00:00,25.6,25.6,20.1,71.79,0,0,,0,0,,4.5,222,1012.3,31.9,16.2,71,0.3,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T09:00:00,26.9,28.6,20.8,69.14,0,0,,0,0,,13.1,241,1012.5,0,14.3,140,0.5,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T10:00:00,28.1,29.9,20.3,62.66,0,0,,0,0,,13.2,280,1012.5,0.9,14.1,422,1.5,4,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T11:00:00,29.7,31.4,19.8,55.34,0.002,100,rain,0,0,,6.3,290,1012.4,30,16,558,2,6,,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T12:00:00,31,32.5,19.2,49.53,0,0,,0,0,,18.5,280,1012.9,30.6,14.1,671,2.4,7,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T13:00:00,30.7,31.4,17.7,45.87,0,0,,0,0,,18.5,233,1012.5,0,14.1,759,2.7,8,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T14:00:00,31.9,32.2,16.6,39.89,0,0,,0,0,,6.3,300,1012.4,80,16.2,513,1.8,5,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T15:00:00,32.7,32.8,16.3,37.46,0,0,,0,0,,18.6,280,1012.4,50,14.3,352,1.3,4,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T16:00:00,32.9,33.1,16.6,37.72,0,0,,0,0,,27.7,261,1012.2,30,14.3,134,0.5,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T17:00:00,32.2,32,15.7,37.16,0,0,,0,0,,7.9,281,1012.4,31.5,16.2,80,0.3,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T18:00:00,31.9,32.2,16.8,40.43,0,0,,0,0,,22.6,290,1012.2,30,14.3,61,0.2,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T19:00:00,30.9,30.8,15.8,40.28,0,0,,0,0,,27.6,299,1012.3,0.9,14.3,38,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T20:00:00,30,30.1,16,42.83,0,0,,0,0,,6.9,300,1013.1,50.3,16.2,22,0.1,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-06T21:00:00,28,28.9,18.2,55.27,0,0,,0,0,,9.8,339,1013.2,0,14.3,11,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,F0888,71265099999"
"Toronto, ON, Canada",2021-07-06T22:00:00,27.1,28,17.9,57.34,0,0,,0,0,,9.4,319,1013.7,1.5,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,71265099999"
"Toronto, ON, Canada",2021-07-06T23:00:00,26.2,26.2,17.9,60.47,0,0,,0,0,,2.3,323,1013.5,40,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-07T00:00:00,25.4,25.4,17.8,62.63,0,0,,0,0,,5.4,270,1013.7,50,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-07T01:00:00,25.9,25.9,17.3,58.94,0,0,,0,0,,5.5,69,1013.5,60.7,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-07T02:00:00,24.8,24.8,16.7,60.79,0,0,,0,0,,3.4,127,1013.2,32.2,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-07T03:00:00,24.1,24.1,16.9,64.31,0,0,,0,0,,9.7,75,1013.5,88.1,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-07T04:00:00,22.6,22.6,18.1,75.72,0,0,,0,0,,16.8,339,1014.4,74.4,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-07T05:00:00,20.3,20.3,18.9,91.14,2.227,100,rain,0,0,27.7,5.6,79,1012.9,90,16.2,0.7,0,0,,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-07T06:00:00,20.6,20.6,18.9,89.91,0,0,,0,0,35.3,12.8,41,1013.5,41.9,14.1,5,0,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-07T07:00:00,20.7,20.7,18.8,88.58,0,0,,0,0,,12.7,71,1014,33.1,14.1,8,0,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-07-07T08:00:00,20.2,20.2,18.4,89.47,0.574,100,rain,0,0,,6.6,70,1014.4,90.3,16,13,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
