name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2020-08-11T00:00:00,24.3,24.3,18.3,68.98,0,0,,0,0,,3.9,145,1011,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-08-11T01:00:00,24.8,24.8,18.3,67.05,0,0,,0,0,,7.8,150,1010.9,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-08-11T02:00:00,24.4,24.4,18.6,70.25,0,0,,0,0,,0.6,102,1010.4,80,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-08-11T03:00:00,23.8,23.8,18.6,72.45,0,0,,0,0,,5.6,275,1010.1,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-08-11T04:00:00,23.7,23.7,18.7,73.57,0,0,,0,0,,5.7,74,1009.4,60.3,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-08-11T05:00:00,23.2,23.2,19,77.3,0,0,,0,0,,0.7,74,1009.4,89.7,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-08-11T06:00:00,23.7,23.7,19.5,77.49,0,0,,0,0,,4,158,1009.2,63,14.3,12.8,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2020-08-11T07:00:00,24,24,19.3,75.06,0,0,,0,0,,3.9,173,1009.4,46.4,14.3,11,0,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-08-11T08:00:00,23.5,23.5,19.3,77.32,0,0,,0,0,,2.3,239,1009.7,31.5,16.2,46,0.2,0,,Partially cloudy,partly-cloudy-day,"71624099999,71508099999,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2020-08-11T09:00:00,24.1,24.1,19.3,74.48,0,0,,0,0,,9.6,259,1009.7,46.6,14.3,93,0.3,1,,Partially cloudy,partly-cloudy-day,"71624099999,71508099999,F0888,CXTO,71265099999"
