name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2021-09-24T10:00:00,13.9,13.9,9.4,74.19,0,0,,0,0,,31.2,240,1012.4,5,14.3,170,0.6,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T11:00:00,14.8,14.8,8.9,67.62,0,0,,0,0,,8.9,240,1012.7,90,16.2,273,1,3,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T12:00:00,15.9,15.9,9.2,64.55,0,0,,0,0,42.5,27.6,240,1012.9,3.4,14.3,428,1.5,4,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T13:00:00,16.3,16.3,8.7,60.6,0,0,,0,0,34.2,31.3,240,1012.9,6,14.3,185,0.7,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T14:00:00,16.2,16.2,8.7,61.3,0,0,,0,0,,8,241,1013.4,100,16.2,126,0.5,1,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T15:00:00,16.8,16.8,8.5,58.15,0,0,,0,0,43.4,29.3,270,1013.5,3.8,14.3,163,0.6,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T16:00:00,16.7,16.7,9.4,61.78,0,0,,0,0,37.1,18.5,270,1014.1,2.2,14.3,137,0.5,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T17:00:00,17.1,17.1,9.5,61.2,0,0,,0,0,,7.3,259,1014.5,99.7,16.2,100,0.4,1,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T18:00:00,17.1,17.1,9.1,59.54,0,0,,0,0,,22,298,1014.7,0.9,14.3,20,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T19:00:00,15.7,15.7,9.9,68.44,0,0,,0,0,,11.1,298,1015.1,0.9,14.3,9,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T20:00:00,13.7,13.7,9.9,78.04,0,0,,0,0,,0.6,348,1015.4,0,16.2,2,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F7692,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T21:00:00,13.3,13.3,10.5,82.98,0,0,,0,0,,0.2,200,1016,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T22:00:00,12.9,12.9,10.7,86.56,0,0,,0,0,,3.8,102,1016.1,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-24T23:00:00,12.9,12.9,10.9,87.8,0,0,,0,0,,1.7,74,1015.9,0,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T00:00:00,12.5,12.5,10,84.7,0,0,,0,0,,5.4,91,1015.7,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T01:00:00,12.4,12.4,10.9,90.52,0,0,,0,0,,7.5,62,1015.4,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T02:00:00,12.8,12.8,11.1,89.34,0,0,,0,0,,1.7,64,1015.1,0,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T03:00:00,12.4,12.4,10,85.25,0,0,,0,0,,7.5,81,1014.8,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T04:00:00,12.9,12.9,11.3,89.99,0,0,,0,0,,12.7,77,1014.3,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T05:00:00,12.8,12.8,11.5,91.64,0,0,,0,0,,1.7,84,1014,13.1,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T06:00:00,13.8,13.8,12.3,90.6,0,0,,0,0,,17.9,195,1014,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T07:00:00,14.2,14.2,12,86.64,0,0,,0,0,,12.9,179,1013.7,0,14.3,1,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F9020,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T08:00:00,16.1,16.1,14.2,88.56,0,0,,0,0,,4,169,1013.5,80,16.2,20,0.1,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T09:00:00,18.1,18.1,14.4,78.92,0,0,,0,0,,20.2,179,1013.5,0,14.3,41,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T10:00:00,18.7,18.7,14.1,74.42,0,0,,0,0,,22.1,179,1013.4,0,14.3,124,0.4,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T11:00:00,19.3,19.3,14.1,71.82,0,0,,0,0,31.7,6.8,170,1013.3,90,16.2,353,1.3,4,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T12:00:00,19.8,19.8,13.5,67.07,0,0,,0,0,36.2,25.8,189,1012.6,0,14.3,268,1,3,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T13:00:00,20,20,13,63.78,0,0,,0,0,44.5,27.6,199,1011.8,0,14.3,228,0.8,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T14:00:00,20,20,13,63.73,0,0,,0,0,40.7,7.9,189,1010.9,100,16.2,183,0.7,2,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T15:00:00,19.9,19.9,13.7,67.41,0,0,,0,0,38.9,33.1,190,1010,96.6,14.3,92,0.3,1,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T16:00:00,16.5,16.5,14.8,89.53,1.841,100,rain,0,0,32.4,27.4,260,1010.8,97.4,14.1,25,0.1,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T17:00:00,15.7,15.7,13.8,88.14,0.35,100,rain,0,0,,6.3,250,1011.6,99.7,16.2,66,0.2,1,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T18:00:00,15.9,15.9,11.8,76.48,0,0,,0,0,29.5,18.7,242,1012.2,98.3,14.3,54,0.2,1,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T19:00:00,14.4,14.4,9.6,73.15,0,0,,0,0,37.1,16.8,299,1012.8,96.6,14.3,20,0.1,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T20:00:00,13.3,13.3,9.8,79.19,0,0,,0,0,,4.5,280,1013.2,89.1,16.2,7,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,AV116,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T21:00:00,12.4,12.4,9.9,84.65,0,0,,0,0,33.5,9.6,280,1013.6,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T22:00:00,12.7,12.7,9.8,82.45,0,0,,0,0,31.3,14.9,269,1013.8,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-25T23:00:00,11.9,11.9,10,88.21,0,0,,0,0,,4.4,259,1013.7,10,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T00:00:00,11.7,11.7,9.5,85.99,0,0,,0,0,,14.5,248,1013.8,49.4,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T01:00:00,12.5,12.5,8.9,78.56,0,0,,0,0,,18.1,239,1013.6,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T02:00:00,11.7,11.7,8.7,81.85,0.315,100,rain,0,0,,4.4,249,1013.3,29.4,16.2,0,0,0,,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T03:00:00,11.7,11.7,7.7,76.78,0,0,,0,0,,18,249,1013,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T04:00:00,10.4,10.4,7.7,83.51,0,0,,0,0,,14.6,240,1012.9,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T05:00:00,10.3,10.3,7.4,82.17,0,0,,0,0,,3.4,289,1012.7,0,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T06:00:00,9,7.6,7.1,88.02,0,0,,0,0,,9.3,288,1012.8,30,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T07:00:00,9.4,8.9,7.2,85.91,0,0,,0,0,,5.6,288,1012.9,0.9,14.3,1,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,F9020,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T08:00:00,10.1,10.1,6.9,80.38,0,0,,0,0,,3.9,270,1013,10,16.2,12,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T09:00:00,12.7,12.7,7.4,70.09,0,0,,0,0,37.1,11.6,289,1012.7,0.9,14.3,27,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T10:00:00,14.8,14.8,7.8,63.16,0,0,,0,0,32.4,13.2,241,1012.8,0,14.3,114,0.4,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T11:00:00,16.8,16.8,9.4,61.44,0,0,,0,0,,4.6,250,1012.7,50,16.2,509,1.8,5,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T12:00:00,17.8,17.8,9.1,56.85,0,0,,0,0,33.5,27.7,260,1012.6,0.9,14.3,659,2.4,7,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T13:00:00,19.6,19.6,10,54.03,0,0,,0,0,44.3,27.8,251,1012.6,0,14.3,649,2.3,6,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T14:00:00,19.9,19.9,8.3,47.3,0,0,,0,0,,7.9,260,1012.3,90,16.2,186,0.7,2,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T15:00:00,19.2,19.2,7.9,48.14,0,0,,0,0,35.3,25.9,250,1012,5.9,14.3,154,0.6,2,,Clear,clear-day,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T16:00:00,19,19,8.7,51.14,0,0,,0,0,,25.8,241,1011.5,18.1,14.3,89,0.3,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T17:00:00,18.4,18.4,8,50.56,0,0,,0,0,,6.3,260,1011.6,99.7,16.2,71,0.3,1,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T18:00:00,18.5,18.5,8.5,51.96,0,0,,0,0,,14.8,241,1011.7,58.2,14.3,42,0.2,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T19:00:00,18,18,7.7,50.88,0,0,,0,0,,13,249,1011.8,43.2,14.3,16,0.1,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T20:00:00,17.2,17.2,8.3,55.86,0,0,,0,0,,2.9,249,1011.8,99.7,16.2,1,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F7692,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T21:00:00,16.6,16.6,8.7,59.88,0,0,,0,0,,5.5,210,1011.7,86,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T22:00:00,16.7,16.7,8.5,58.41,0,0,,0,0,,0.3,173,1011.1,98.1,14.3,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-26T23:00:00,16.3,16.3,9.1,62.68,0,0,,0,0,,0.6,238,1011,99.7,16.2,0,0,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T00:00:00,16.1,16.1,11.5,74.02,0.045,100,rain,0,0,,12.8,250,1011.4,97.6,14.1,0,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T01:00:00,14.6,14.6,12.8,88.71,1.887,100,rain,0,0,33.5,18.6,222,1010.8,96.3,13.9,0,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T02:00:00,14.4,14.4,13.5,94.48,0.871,100,rain,0,0,,1.6,224,1010.2,100,16.2,0,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T03:00:00,15.3,15.3,14.3,94.03,0.64,100,rain,0,0,,21.8,209,1010.3,97.1,14.3,0,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T04:00:00,15.2,15.2,13.8,91.04,0.001,100,rain,0,0,,11.2,229,1010,94.9,14,0,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T05:00:00,15.5,15.5,14.3,92.57,0.174,100,rain,0,0,,3.4,257,1009.3,100,16.2,0,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T06:00:00,15.7,15.7,14.5,92.82,0.756,100,rain,0,0,29.5,0.5,210,1008.9,95.8,14.3,0,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T07:00:00,16.1,16.1,14.2,88.3,0,0,,0,0,42.5,13.2,230,1008.2,88.4,14.3,13.2,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T08:00:00,16,16,14.3,89.57,0.159,100,rain,0,0,35.3,2.5,249,1008.1,90,16.2,13,0,0,,"Rain, Partially cloudy",rain,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T09:00:00,18.2,18.2,14.1,77.02,0,0,,0,0,40.7,9.9,220,1008,94.3,14.3,45,0.2,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T10:00:00,19.3,19.3,13.7,69.98,0,0,,0,0,34.4,13.5,211,1008,0,14.3,126,0.5,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T11:00:00,20.7,20.7,14.2,66.43,0,0,,0,0,29.5,4.6,211,1007.6,31.5,16.2,344,1.2,3,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T12:00:00,21.9,21.9,14.3,62.11,0,0,,0,0,35.3,20.6,211,1007.3,0,14.3,434,1.6,4,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T13:00:00,22.6,22.6,13.7,57.3,0,0,,0,0,31.3,16.7,221,1006.9,0,14.3,222,0.8,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T14:00:00,23,23,13.8,56.11,0,0,,0,0,,4,221,1006.7,90,16.2,138,0.5,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T15:00:00,23.7,23.7,14.3,55.71,0,0,,0,0,29.5,13.3,202,1006.5,30,14.3,98,0.4,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T16:00:00,23.4,23.4,14.9,58.7,0,0,,0,0,,6,231,1006.4,93.9,14.3,105,0.4,1,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T17:00:00,23.3,23.3,15.1,59.78,0,0,,0,0,,2.4,193,1006.4,51.2,16.2,86,0.3,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T18:00:00,23.1,23.1,15.1,60.61,0,0,,0,0,,5.9,212,1006.6,93.9,14.3,31,0.1,0,,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T19:00:00,22.9,22.9,14.7,60.13,0,0,,0,0,,18.1,279,1007,30,14.3,13,0,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T20:00:00,21.6,21.6,15.4,67.71,0,0,,0,0,,3,348,1008,30.6,16.2,2,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,F9020,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T21:00:00,19.5,19.5,14.1,71.04,0,0,,0,0,,11.4,330,1009,49.4,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T22:00:00,17.8,17.8,14.3,80.31,0,0,,0,0,,18.5,341,1009.5,1.5,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-27T23:00:00,17.2,17.2,14.2,82.79,0,0,,0,0,,4.1,340,1009.6,60,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T00:00:00,17.5,17.5,13.9,79.51,0,0,,0,0,,8,321,1010.2,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T01:00:00,16.7,16.7,13.5,81.24,0,0,,0,0,,9.7,321,1010.7,50,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T02:00:00,16.1,16.1,11.9,76.14,0,0,,0,0,,5.6,350,1010.4,30.3,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T03:00:00,15.3,15.3,10.3,72.02,0,0,,0,0,31.3,13.1,360,1010.7,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T04:00:00,14.2,14.2,10.2,76.71,0,0,,0,0,,16.5,10,1011.3,30,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T05:00:00,13.5,13.5,9,73.81,0,0,,0,0,,5.1,10,1011.8,10,16.2,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T06:00:00,12.5,12.5,8.5,76.91,0,0,,0,0,38.9,16.7,10,1012.8,0.9,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T07:00:00,11.4,11.4,7.9,79.28,0,0,,0,0,42.5,11.6,360,1013.7,0.9,14.3,12.8,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T08:00:00,11.2,11.2,7.4,77.06,0,0,,0,0,,3.5,341,1014.7,10,16.2,11,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T09:00:00,12.1,12.1,7.5,73.54,0,0,,0,0,33.5,9.7,351,1015.1,1.5,14.3,24,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T10:00:00,13.7,13.7,5.6,58.28,0,0,,0,0,,11.3,351,1015.7,1.5,14.3,92,0.3,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T11:00:00,14,14,6.2,59.35,0,0,,0,0,,2.9,360,1016,50,16.2,336,1.2,3,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-09-28T12:00:00,15,15,7.5,60.91,0,0,,0,0,,14.9,360,1015.8,50,14.3,487,1.8,5,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
