name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2022-12-10T00:00:00,-0.9,-8.4,-7.2,62.23,0,0,,0,0,42.5,38.4,50,1030,65,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T01:00:00,-1.5,-9.7,-7.9,61.44,0,0,,0,0,44.6,43.8,51,1029.7,100,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T02:00:00,-1.6,-8.9,-7.5,64.39,0,0,,0,0,42.5,33.1,60,1029.7,75,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T03:00:00,-1.9,-10.1,-7,68.19,0,0,,0,0,41.6,41.7,60,1030.1,80,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T04:00:00,-2.6,-10,-8.8,62.31,0,0,,0,0,37.1,31.2,50,1030.5,100,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T05:00:00,-3.1,-10.2,-9,63.7,0,0,,0,0,45.4,27.5,51,1030.6,79,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T06:00:00,-3,-11.1,-7.9,69,0,0,,0,0,46.3,36.6,60,1030.6,80,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T07:00:00,-3.6,-12,-8.5,68.64,0,0,,0,1,37.1,38.1,60,1030.9,100,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T08:00:00,-3.9,-10.5,-8.7,69.33,0,0,,0,0,50,22.3,51,1031.2,77,14.3,7,0,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T09:00:00,-3.7,-12.2,-8.9,67.21,0,0,,0,0,48.2,38.2,70,1030.8,70,14.3,12,0,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T10:00:00,-2.9,-11.2,-6.7,74.74,0,0,,0,0,40.7,39.8,70,1030,99.7,16.2,26,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T11:00:00,-2.5,-10.7,-5.9,77.46,0,0,,0,0,40.7,39.9,61,1029.8,87,14.3,31,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T12:00:00,-2.2,-10.2,-5.4,78.67,0,0,,0,0,37.1,38.1,60,1029.5,81,14.3,35,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T13:00:00,-2,-10.1,-5.3,78.48,0,0,,0,0,38.9,40,61,1028.3,99.7,16.2,32,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T14:00:00,-1.7,-9.8,-5.3,76.24,0,0,,0,0,42.5,41.8,61,1027.9,84,14.3,40,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T15:00:00,-0.6,-8,-5.3,70.39,0,0,,0,0,46.1,38.3,70,1027.8,81,14.3,38,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T16:00:00,-1.2,-9.6,-5.8,71.09,0,0,,0,0,40.7,47.4,71,1026.7,99.7,16.2,14,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T17:00:00,-0.8,-8.4,-6.1,67.36,0,0,,0,0,46.1,38.9,80,1026.4,84,23.4,18,0.1,0,10,Partially cloudy,partly-cloudy-night,"71432099999,71508099999,F3871,CWWZ,CXTO"
"Toronto, ON, Canada",2022-12-10T18:00:00,-0.4,-7.7,-5.3,69.38,0,0,,0,0,40.7,38.1,80,1026.4,86,14.3,18,0.1,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T19:00:00,-0.4,-7.7,-4.9,71.6,0,0,,0,0,46.4,38.1,71,1026.2,100,16.2,18,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T20:00:00,-0.5,-8.6,-4.4,74.79,0,0,,0,0,37.1,47.4,71,1025.2,90,14.3,18,0.1,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T21:00:00,-0.6,-8.7,-4.3,76.22,0,0,,0,0,40.7,45.5,70,1024.6,93,14.3,18,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T22:00:00,-1.1,-9.1,-4,80.31,0,0,,0,0,42.5,43.7,61,1024.3,100,16.2,18,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-10T23:00:00,-1.5,-10.1,-4.3,81.23,0,0,,0,0,33.5,48.9,61,1023.4,100,14.3,18,0.1,0,10,Overcast,wind,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T00:00:00,-1.5,-9.8,-3.4,87,0,0,,0,0,35.3,45.2,60,1022.7,100,14.3,18,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T01:00:00,-1.4,-9.5,-4.3,80.4,0,0,,0,0,35.3,43.4,60,1022.7,100,16.2,18,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T02:00:00,-1.4,-8.9,-4.3,80.43,0,0,,0,0,35.3,36.2,51,1022,100,14.3,18,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T03:00:00,-0.8,-7.9,-2.9,85.56,0,0,,0,0,27.7,34.4,51,1022,100,14.3,18,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T04:00:00,-0.4,-6.8,-2,88.63,0,0,,0,0,22.3,28.9,50,1021,100,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T05:00:00,-1.3,-6.9,-3.1,87.59,0,0,,0,0,18.4,20.3,40,1020.6,100,11.4,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T06:00:00,-1.5,-7.4,-3.2,88.39,0.195,100,"rain,snow",0,0,18.4,21.9,40,1020,100,14.3,0,0,0,10,"Snow, Rain, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T07:00:00,-1.2,-7,-2.8,89.24,0.005,100,"rain,snow",0,1,18.4,21.8,50,1019.7,100,5,0,0,0,10,"Snow, Rain, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T08:00:00,-0.9,-4.7,-2.5,89.2,0.447,100,"rain,snow",0,0,16.6,11.1,40,1019.8,100,1,3,0,0,10,"Snow, Rain, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,E5954,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T09:00:00,-1.1,-4.4,-2.5,90.02,0.997,100,"rain,snow",0,0,14.8,9.4,59,1019.6,100,1,7,0,0,10,"Snow, Rain, Overcast",snow,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T10:00:00,-1,-4.4,-2.6,88.81,0.28,100,"rain,snow",0,0,14.8,9.5,10,1019.4,99.4,2,10,0,0,10,"Snow, Rain, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T11:00:00,-0.9,-4.3,-2.8,87.17,0.596,100,"rain,snow",0,0,16.6,9.6,330,1019.2,100,2,17,0.1,0,10,"Snow, Rain, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T12:00:00,-1,-4.8,-3.4,83.82,0.241,100,"rain,snow",0,0,20.5,11.4,330,1018.7,100,4.1,24,0.1,0,10,"Snow, Rain, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T13:00:00,-1,-5.6,-3.3,84.07,0.129,100,"rain,snow",0.8,4,14.8,15.1,321,1018.6,100,3.1,29,0.1,0,10,"Snow, Rain, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T14:00:00,-1,-6.8,-3.4,83.82,0.196,100,"rain,snow",0,0,35.3,22.2,321,1018.9,100,5.2,31,0.1,0,10,"Snow, Rain, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-12-11T15:00:00,-1,-4.4,-3.9,80.58,0.001,100,"rain,snow",0,0,14.8,9.8,330,1019.5,100,14.3,22,0.1,0,10,"Snow, Rain, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
