name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2022-03-08T11:00:00,0.9,-3.9,-6.5,57.76,0,0,,0,0,19.8,18.3,269,1023.3,50,14.3,368,1.3,4,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T12:00:00,1.5,-2.1,-6.8,53.81,0,0,,0,0,20.2,13.1,261,1022.8,30.6,14.3,351,1.3,4,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T13:00:00,2,2,-8.5,45.93,0,0,,0,1,21.6,3.5,231,1022.6,88.5,16.2,114,0.4,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T14:00:00,2.6,-1.5,-9,42.13,0,0,,0,0,31.3,16.7,204,1021.9,50,14.3,105,0.4,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T15:00:00,2.4,-1.8,-8.8,43.61,0,0,,0,0,20.5,16.8,251,1021.4,1.5,14.3,124,0.4,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T16:00:00,2.5,1,-9.2,41.78,0,0,,0,0,27,5.6,251,1021.2,88.8,16.2,153,0.6,2,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T17:00:00,1.9,-2,-9.1,43.99,0,0,,0,0,24.1,14.7,279,1020.7,22,14.3,39,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T18:00:00,1.8,-2.1,-8.9,44.99,0,0,,0,0,19.1,14.8,249,1020.4,100,14.3,15,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T19:00:00,1.2,-0.3,-8.7,47.87,0,0,,0,0,19.1,5.1,268,1020.6,100,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T20:00:00,1.3,-2.8,-7.4,52.52,0,0,,0,0,21.6,14.9,258,1020.8,66,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T21:00:00,1,-2.7,-6.7,56.45,0,0,,0,0,20.9,12.8,238,1020.2,30,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T22:00:00,0.5,0.5,-6.7,58.61,0,0,,0,0,19.1,3.4,247,1020,29.4,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-08T23:00:00,0.6,-3.9,-6.4,59.24,0,0,,0,0,20.5,16.2,209,1019.6,0.9,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T00:00:00,0,-4.6,-5.1,68.57,0,0,,0,0,18.7,16.3,209,1019.2,0.9,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T01:00:00,0,0,-4.8,70.12,0,0,,0,0,14.8,2.8,228,1018.9,90,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T02:00:00,0.3,-4.3,-5.2,66.53,0,0,,0,0,11.9,16.1,209,1018.8,96,14.3,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T03:00:00,0.3,-4.3,-4.7,69.39,0,0,,0,0,10.1,16.1,198,1018.3,30,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T04:00:00,0,0,-4.9,69.31,0,0,,0,0,10.8,2.8,209,1017,99.7,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T05:00:00,0.1,-1.7,-4.9,69.39,0,0,,0,0,10.1,5.4,199,1016.7,97,14.3,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T06:00:00,1,-1.4,-5,64.32,0,0,,0,0,5.8,7.5,160,1016.3,100,14.3,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T07:00:00,1,1,-4.8,65.62,0,0,,0,1,8.3,1.7,140,1015.7,99.7,16.2,5,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T08:00:00,1.3,-0.3,-5.1,62.61,0,0,,0,0,9.7,5.4,140,1015.4,98,14.3,17,0.1,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T09:00:00,2,0.5,-5.7,56.85,0,0,,0,0,9.4,5.4,140,1014.4,0,14.3,147,0.5,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T10:00:00,2.2,2.2,-5.8,55.66,0,0,,0,0,8.3,3.4,171,1014.7,90,16.2,145,0.5,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T11:00:00,2.5,0.4,-5.5,55.55,0,0,,0,0,9.4,7.4,211,1013.9,0,14.3,222,0.8,2,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T12:00:00,2.9,0.8,-4.5,58.2,0,0,,0,0,9.7,7.6,230,1013.6,30,14.3,190,0.7,2,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T13:00:00,3,3,-4.9,56.4,0,0,,0,0,10.8,1.7,193,1013.6,100,16.2,199,0.7,2,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T14:00:00,3.8,1.1,-4.1,56.35,0,0,,0,0,13,11,183,1012.9,0,14.3,192,0.7,2,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T15:00:00,4,0.9,-3.7,57.5,0,0,,0,0,16.9,12.8,183,1012.8,0,14.2,251,0.9,3,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T16:00:00,3.6,3.6,-4.6,55.06,0,0,,0,0,18,4,170,1012.9,9,16.2,152,0.5,2,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T17:00:00,3.7,0.2,-3.9,57.6,0,0,,0,0,19.1,14.9,184,1013,0.9,14.3,34,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T18:00:00,3.3,-1.3,-2.7,64.64,0,0,,0,0,18,22.1,202,1013.3,0.9,14.3,14,0.1,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T19:00:00,2.7,1.5,-2.8,66.86,0,0,,0,0,19.1,5,249,1013.9,30,16.2,5,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,AV116,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T20:00:00,3.8,0.7,-3.9,57,0,0,,0,0,24.5,12.9,257,1014.4,2,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T21:00:00,3.1,0.1,-2.3,67.61,0,0,,0,0,27.7,11.4,248,1015.4,6,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T22:00:00,2.7,1.3,-1.9,71.3,0,0,,0,0,39.6,5.6,229,1016.7,90,16.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-09T23:00:00,2.7,-1.6,-2.3,69.58,0,0,,0,0,37.8,18.2,230,1017.6,99,14.3,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T00:00:00,2.1,-2.3,-2.3,72.45,0,0,,0,0,30.6,18.1,259,1017.4,0.9,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T01:00:00,1.5,-0.3,-2.5,74.41,0,0,,0,0,37.4,6.2,280,1017.7,10,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T02:00:00,1.1,-4.7,-4.2,67.48,0,0,,0,0,34.2,27.3,309,1017.8,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T03:00:00,0.2,-3.4,-3.8,74.13,0,0,,0,0,27.4,11.5,330,1017.6,0,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T04:00:00,0,0,-4.3,72.89,0,0,,0,0,23,3.5,310,1018.4,1,16.2,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T05:00:00,-0.2,-4.2,-5.3,68.33,0,0,,0,0,14,13.1,291,1019.1,30,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T06:00:00,-1,-5.9,-6,68.89,0,0,,0,0,11.9,16.4,300,1020.1,30,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T07:00:00,-0.8,-2.5,-6.2,66.7,0,0,,0,1,16.9,5,309,1020.5,90,16.2,17,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T08:00:00,0,-4.6,-6.6,60.95,0,0,,0,0,14,16.3,289,1022.1,0,14.3,55,0.2,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T09:00:00,0.9,-2.9,-7.3,54.33,0,0,,0,0,15.1,12.9,279,1022.5,0,14.3,135,0.5,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T10:00:00,1.5,1.5,-7.6,50.52,0,0,,0,0,16.2,2.4,242,1022.4,80,16.2,301,1.1,3,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T11:00:00,1.7,-1.9,-7.3,51.41,0,0,,0,0,16.6,13.1,211,1022.2,0,14.3,359,1.3,4,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T12:00:00,2.2,-2.5,-6,54.59,0,0,,0,0,18,20.1,204,1022.4,0,14.3,349,1.3,3,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T13:00:00,2.6,2.6,-5.8,54.15,0,0,,0,0,18.4,4.5,202,1021.9,90,16.2,178,0.6,2,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T14:00:00,3.6,-0.2,-6.3,48.39,0,0,,0,0,17.3,16.4,185,1020.7,0,14.3,107,0.4,1,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T15:00:00,2.9,-0.1,-6.7,49.2,0,0,,0,0,17.3,11.2,183,1020.3,0,14.3,216,0.8,2,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T16:00:00,3.3,3.3,-6.4,48.96,0,0,,0,0,15.8,4.5,166,1019.7,80,16.2,127,0.5,1,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T17:00:00,3.2,0.6,-5.1,54.44,0,0,,0,0,14.8,9.7,185,1019.5,50,14.3,39,0.1,0,10,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T18:00:00,3,0.4,-6.9,48.31,0,0,,0,0,15.8,9.5,271,1019.4,1.5,14.3,13,0,0,10,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T19:00:00,2.5,0.7,-7.7,46.93,0,0,,0,0,19.4,6.7,308,1019.8,30.9,16.2,11,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,AV116,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T20:00:00,1.7,-3.7,-6.9,52.86,0,0,,0,0,26.3,25.5,320,1020.2,30,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T21:00:00,0.2,-4.1,-5.6,65.12,0,0,,0,0,22,14.6,339,1020.7,20,14.3,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T22:00:00,-0.3,-0.3,-6.1,64.58,0,0,,0,0,19.4,4.5,331,1020.6,99.7,16.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-10T23:00:00,-0.4,-2.4,-6.2,64.74,0,0,,0,0,12.6,5.7,87,1020.5,98,14.3,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-11T00:00:00,-0.7,-4.8,-6.5,64.88,0,0,,0,0,14.8,12.9,77,1020,73,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-11T01:00:00,-1.1,-1.1,-5.5,71.76,0,0,,0,0,10.4,2.9,341,1019.9,32.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-11T02:00:00,-1.5,-5.8,-5.1,76.58,0,0,,0,0,9.7,12.9,313,1019.4,5,14.1,0,0,0,10,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-11T03:00:00,-2,-8.2,-5.1,79.22,0,0,,0,0,12.2,23.5,49,1019.1,100,14.1,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-11T04:00:00,-2.1,-5.1,-5,80.74,0,0,,0,0,18.4,7.7,59,1019,100,16,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-11T05:00:00,-2.2,-6.3,-5.2,79.93,0,0,,0,0,19.4,11.1,60,1019.2,100,14.2,0,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-11T06:00:00,-2.2,-8.6,-5,81.46,0,0,,0,0,21.6,23.5,50,1018.8,90,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-11T07:00:00,-2.3,-5,-4.7,83.79,0.006,100,snow,0,1.01,23.4,6.7,51,1018.7,100,15.6,8,0,0,10,"Snow, Overcast",snow,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2022-03-11T08:00:00,-2.1,-8.4,-4.9,81.12,0,0,,0,0,23.8,23.5,51,1017.8,91,14.1,13,0,0,10,Overcast,cloudy,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
