name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Toronto, ON, Canada",2021-08-14T00:00:00,22.3,22.3,9.9,45.36,0,0,,0,0,35.3,16.7,331,1017.5,75.3,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T01:00:00,20.8,20.8,10.5,51.7,0,0,,0,0,31.3,11.3,340,1017.6,85.4,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T02:00:00,21.2,21.2,10.1,49.04,0.038,100,rain,0,0,,1.8,312,1018,99.7,16.2,0,0,0,,"Rain, Overcast",rain,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T03:00:00,19.9,19.9,10.3,53.9,0,0,,0,0,,5.7,292,1018.2,50,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T04:00:00,19.1,19.1,11.1,59.79,0,0,,0,0,,12.8,311,1018.5,30,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T05:00:00,18.2,18.2,10.4,60.35,0,0,,0,0,,4,329,1019,70.7,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T06:00:00,18.9,18.9,10.2,56.98,0,0,,0,0,31.3,14.8,330,1019.9,0.9,14.3,17.9,0.1,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T07:00:00,18.5,18.5,10.7,60.67,0,0,,0,0,33.5,11.4,320,1020.6,0.9,14.3,13,0,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T08:00:00,19.3,19.3,10.8,58.25,0,0,,0,0,,3.5,321,1021.2,0,16.2,31,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T09:00:00,19.8,19.8,10.9,56.44,0,0,,0,0,31.3,15.2,302,1021.8,0.9,14.3,239,0.9,2,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T10:00:00,21.5,21.5,9.3,45.87,0,0,,0,0,,20.6,311,1022.2,0.9,14.3,553,2,6,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T11:00:00,22.2,22.2,9.4,44.16,0,0,,0,0,,5.1,330,1022.6,0.1,16.2,709,2.6,7,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T12:00:00,23.9,23.9,10.1,41.8,0,0,,0,0,,18.3,271,1022.9,0.9,14.3,821,3,8,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T13:00:00,24.1,24.1,9.1,38.4,0,0,,0,0,,16.5,263,1022.8,0.9,14.3,877,3.2,9,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T14:00:00,25,25,7.8,33.46,0,0,,0,0,,4,290,1022.6,30,16.2,638,2.3,6,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T15:00:00,25.5,25.5,8.9,34.88,0,0,,0,0,,21.9,263,1022.5,1.5,14.3,58,0.2,1,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T16:00:00,25.3,25.3,8.8,35.04,0,0,,0,0,,12.9,215,1022.3,30,14.3,90,0.3,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T17:00:00,24.6,24.6,8,34.73,0,0,,0,0,,5.6,271,1022.2,30.9,16.2,51,0.2,1,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T18:00:00,24.7,24.7,8.2,34.96,0,0,,0,0,,15.2,281,1021.9,1.5,14.3,25,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T19:00:00,23.9,23.9,8.7,38.01,0,0,,0,0,,15,319,1021.7,1.5,14.3,25,0.1,0,,Clear,clear-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T20:00:00,22.4,22.4,10.9,48.09,0,0,,0,0,,5.7,350,1022.3,30,16.2,15,0.1,0,,Partially cloudy,partly-cloudy-day,"71624099999,71432099999,71508099999,CWWZ,F0888,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T21:00:00,20.6,20.6,11.3,55.3,0,0,,0,0,35.3,18.7,340,1023.1,0.9,14.3,5,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,F3871,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T22:00:00,19.5,19.5,10.5,56.1,0,0,,0,0,37.1,11.6,341,1023.9,0,14.3,0,0,0,,Clear,clear-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON, Canada",2021-08-14T23:00:00,18.7,18.7,10.5,58.66,0,0,,0,0,,4,331,1024.5,69.2,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"71624099999,71432099999,71508099999,CWWZ,CXTO,71265099999"
